"","Bat_Index","Bat_ID","General.Location","Site.Name","Date","Julian.Day","Year","Site_Net","Net_UTMx","Net_UTMy","Species","Sex","Reprod","Mass..g.","RFA..mm.","Age","WingScore.","forage_radius","fnet_id","open_water","developed_open","developed_low","developed_medium","developed_high","barren_land","deciduous_forest","evergreen_forest","mixed_forest","shrub_scrub","grassland_herb","pasture_hay","crop","woody_wet","herb_wet","total_area","COI_ID","s16_ID","dominant_veg","SexReprod","gmm_8cluster","max.depth","raw.richness","rel.richness","prop.richness","ed.richness","log.ed.richness","clr.richness","evenness","Geo.Section","Geo.Sub.Section"
"MLG16_3_3183","F-3183","F-3183","Sherburne NWR","Fox Pond Rd.","7/7/17",188,2017,"Fox Pond Rd._Net 3",437639,5042510,"EPFU","F","P",22.5,"47","A","0",405.7866,"437639_5042510_405.7866",1,0,0,0,0,0,335,0,12,0,0,43,1,114,71,577,"MLGANML_3_3183","MLG16_3_3183","deciduous_forest","Female Reproductive",1,51496,591,0.0114766195432655,0.233944953206945,106,6.7279204545632,0.362609716068724,0.726903720666011,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3184","F-3184","F-3184","Sherburne NWR","Fox Pond Rd.","7/7/17",188,2017,"Fox Pond Rd._Net 2",437691,5042569,"EPFU","F","L",26,"48","A","1",405.7866,"437691_5042569_405.7866",1,0,0,0,0,0,362,0,11,0,0,43,1,107,49,574,"MLGANML_3_3184","MLG16_3_3184","deciduous_forest","Female Reproductive",1,28078,549,0.0195526746919296,0.398571160142559,146,7.18982455888002,1.1312779329308,0.77160784047674,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3187","F-3187","F-3187","Sherburne NWR","Fox Pond Rd.","7/7/17",188,2017,"Fox Pond Rd._Net 1",437919,5042571,"EPFU","F","P",24.5,"46","A","0",405.7866,"437919_5042571_405.7866",0,0,0,0,0,0,376,0,0,0,0,92,1,62,48,579,"MLGANML_3_3187","MLG16_3_3187","deciduous_forest","Female Reproductive",1,39697,624,0.0157190719701741,0.320425151557531,112,6.8073549220576,0.816428005241202,0.730560459203221,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3188","M-3188","M-3188","Sherburne NWR","Fox Pond Rd.","7/7/17",188,2017,"Fox Pond Rd._Net 3",437639,5042510,"EPFU","M","NR",18.8,"43.5","A","0",405.7866,"437639_5042510_405.7866",1,0,0,0,0,0,335,0,12,0,0,43,1,114,71,577,"MLGANML_3_3188","MLG16_3_3188","deciduous_forest","Male Non-Reproductive",1,40196,655,0.0162951537466415,0.332168280597486,104,6.70043971814109,0.868354923759778,0.689771478676507,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3190","F-3190","F-3190","Sherburne NWR","Stuck Truck Rd.","7/7/17",188,2017,"Stuck Truck Rd._Net 3",441520,5038126,"EPFU","F","L",23,"47","A","0",405.7866,"441520_5038126_405.7866",2,0,0,0,0,0,202,0,0,0,3,21,0,11,334,573,"MLGANML_3_3190","MLG16_3_3190","herb_wet","Female Reproductive",1,6152,104,0.0169050715214564,0.344601138962378,58,5.85798099512757,0.921368079580164,0.573350797034789,"Minnesota & NE Iowa Morainal","Anoka Sand Plain"
"MLG16_3_3208","M-3208","M-3208","Nemadji State Forest","Matthew Lourey Trail","7/21/17",202,2017,"Matthew Lourey Trail_Net 2",544491,5126601,"EPFU","M","NR",22,"48","A","1",405.7866,"544491_5126601_405.7866",0,25,1,0,0,0,231,7,25,0,0,0,0,268,17,574,"MLGANML_3_3208","MLG16_3_3208","woody_wet","Male Non-Reproductive",1,41951,316,0.00753259755428953,0.153548104973043,47,5.55458885167764,-0.244868683050029,0.638705945407797,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_4_0318","F-0318","F-0318","SNF - Isabella","Inga Lake","6/16/17",167,2017,"Inga Lake_Net 1",609563,5282606,"MYSE","F","P",7.3,"38.4","A","1",275.352,"609563_5282606_275.352",0,23,0,0,0,0,0,181,22,0,0,0,0,42,0,268,"MLGANML_4_0318","MLG16_4_0318","evergreen_forest","Female Reproductive",3,26085,168,0.00644048303622772,0.131285915409173,34,5.08746284125034,-0.470847240735443,0.352868833101755,"Northern Superior Uplands","Laurentian Uplands"
"MLG16_4_0322","M-0322","M-0322","Tower - Soudan","Park Entrance","6/20/17",171,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",9,"38.3","A","2",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"MLGANML_4_0322","MLG16_4_0322","mixed_forest","Male Non-Reproductive",3,10590,108,0.0101983002832861,0.207887076291882,25,4.64385618977472,0.192240682684669,0.253895339637279,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0327","M-0327","M-0327","Tower - Soudan","Park Entrance","6/20/17",171,2017,"Park Entrance_Net 1",556313,5296383,"MYLU","M","NR",9,"38.9","A","1",418.0344,"556313_5296383_418.0344",0,82,25,16,2,0,1,171,275,13,0,0,0,23,5,613,"not included","MLG16_4_0327","mixed_forest","Male Non-Reproductive",3,12032,26,0.00216090425531915,0.0440489155355833,15,3.90689059560852,-2.04638098413564,0.492940498275944,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0334","M-0334","M-0334","Tower - Soudan","Park Entrance","6/20/17",171,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",8.5,"38.8","A","1",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"not included","MLG16_4_0334","mixed_forest","Male Non-Reproductive",3,6070,207,0.0341021416803954,0.69515451911606,117,6.8703647195834,1.93377430575718,0.758291253700927,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0336","M-0336","M-0336","Tower - Soudan","Park Entrance","6/21/17",172,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",8.5,"38.5","A","1",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"MLGANML_4_0336","MLG16_4_0336","mixed_forest","Male Non-Reproductive",3,24826,524,0.0211069040522033,0.43025332174,182,7.5077946401987,1.24162694020184,0.827638213189771,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0337","M-0337","M-0337","Tower - Soudan","Park Entrance","6/20/17",171,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",8.75,"38.5","A","1",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"not included","MLG16_4_0337","mixed_forest","Male Non-Reproductive",3,7145,18,0.00251924422673198,0.0513534905045728,4,2,-1.82502514513997,0.0547324590322679,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0338","M-0338","M-0338","Tower - Soudan","Park Entrance","6/21/17",172,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",8.25,"38.1","A","1",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"not included","MLG16_4_0338","mixed_forest","Male Non-Reproductive",3,3964,22,0.00554994954591322,0.113132850829883,12,3.58496250072116,-0.685541479148289,0.0864333232344251,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0341","M-0341","M-0341","Tower - Soudan","Park Entrance","6/21/17",172,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",6.5,"35.8","A","0",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"MLGANML_4_0341","MLG16_4_0341","mixed_forest","Male Non-Reproductive",3,34833,365,0.0104785691729107,0.213600212640213,86,6.4262647547021,0.231353692906689,0.65967876886629,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0342","M-0342","M-0342","Tower - Soudan","Park Entrance","6/21/17",172,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",9.5,"38.5","A","2",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"MLGANML_4_0342","MLG16_4_0342","mixed_forest","Male Non-Reproductive",3,5343,206,0.0385551188470896,0.78592615539507,149,7.21916852046216,2.11083437476134,0.708842234988282,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0343","F-0343","F-0343","Tower - Soudan","Park Entrance","6/21/17",172,2017,"Park Entrance_Net 1",556313,5296383,"MYLU","F","P",10.7,"38.3","A","0",418.0344,"556313_5296383_418.0344",0,82,25,16,2,0,1,171,275,13,0,0,0,23,5,613,"MLGANML_4_0343","MLG16_4_0343","mixed_forest","Female Reproductive",3,1442,62,0.042995839112344,0.876447941078005,62,5.95419631038687,2.26810901054696,0.597486969213838,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0350","M-0350","M-0350","SNF - Virginia","Taconite Trail","6/26/17",177,2017,"Taconite Trail_Net 1",516483,5281462,"EPFU","M","NR",19.8,"47.3","A","1",405.7866,"516483_5281462_405.7866",0,9,15,1,0,0,52,164,311,26,0,0,0,0,0,578,"MLGANML_4_0350","MLG16_4_0350","mixed_forest","Male Non-Reproductive",3,10800,286,0.0264814814814815,0.539811302681992,98,6.61470984411521,1.5688957942411,0.668055069111925,"Northern Superior Uplands","Nashwauk Uplands"
"MLG16_4_0353","M-0353","M-0353","SNF - Virginia","4-way","6/27/17",178,2017,"4-way_Net 2",519523,5282278,"MYLU","M","NR",8,"38.3","A","2",418.0344,"519523_5282278_418.0344",0,40,0,0,0,0,301,47,193,14,0,0,0,14,0,609,"MLGANML_4_0353","MLG16_4_0353","deciduous_forest","Male Non-Reproductive",3,32935,209,0.00634583270077425,0.129356517278024,36,5.16992500144231,-0.492206648191719,0.578404442759588,"Northern Superior Uplands","Nashwauk Uplands"
"MLG16_4_0354","M-0354","M-0354","SNF - Virginia","4-way","6/27/17",178,2017,"4-way_Net 3",519147,5282228,"MYLU","M","NR",9.5,"39.5","A","2",418.0344,"519147_5282228_418.0344",0,39,0,0,0,0,118,204,235,15,0,0,0,0,0,611,"MLGANML_4_0354","MLG16_4_0354","mixed_forest","Male Non-Reproductive",3,24754,136,0.00549406156580755,0.111993603263005,15,3.90689059560852,-0.700143058085934,0.534750640269695,"Northern Superior Uplands","Nashwauk Uplands"
"MLG16_4_0355","M-0355","M-0355","SNF - Virginia","4-way","6/28/17",179,2017,"4-way_Net 1",519513,5282380,"EPFU","M","NR",22,"48.6","A","3",405.7866,"519513_5282380_405.7866",0,34,0,0,0,0,298,13,217,12,0,0,0,0,0,574,"not included","MLG16_4_0355","deciduous_forest","Male Non-Reproductive",3,12315,68,0.00552172147787251,0.112557436263598,19,4.24792751344359,-0.692898016735083,0.421018943143457,"Northern Superior Uplands","Nashwauk Uplands"
"MLG16_4_0356","M-0356","M-0356","SNF - Virginia","Big Aspen","6/30/17",181,2017,"Big Aspen_Net 1",529913,5280840,"MYLU","M","NR",9.5,"37.4","A","1",418.0344,"529913_5280840_418.0344",0,8,0,0,0,0,261,51,286,0,0,0,0,5,0,611,"MLGANML_4_0356","MLG16_4_0356","mixed_forest","Male Non-Reproductive",3,27310,138,0.00505309410472354,0.103004709655425,28,4.8073549220576,-0.820849087473579,0.597399207090905,"Northern Superior Uplands","Nashwauk Uplands"
"MLG16_4_0358","M-0358","M-0358","SNF - Ely","444","7/13/17",194,2017,"444_Net 2",593859,5304374,"MYLU","M","NR",8.5,"38.2","A","1",418.0344,"593859_5304374_418.0344",0,0,0,0,0,0,12,52,478,7,0,0,0,62,0,611,"MLGANML_4_0358","MLG16_4_0358","mixed_forest","Male Non-Reproductive",3,19310,213,0.0110305541170378,0.22485214021679,44,5.4594316186373,0.305417225788727,0.381566076097851,"Northern Superior Uplands","Border Lakes"
"MLG16_4_0359","F-0359","F-0359","CNF - Remer","Townline Lake","7/17/17",198,2017,"Townline Lake_Net 2",410774,5214000,"MYLU","F","P",10.5,"39.5","A","0",418.0344,"410774_5214000_418.0344",9,6,0,0,0,0,137,188,110,0,9,0,0,127,25,611,"not included","MLG16_4_0359","evergreen_forest","Female Reproductive",7,13975,101,0.00722719141323792,0.1473225587564,24,4.58496250072116,-0.304581030465219,0.423478288090777,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_4_0364","M-0364","M-0364","CNF - Remer","Chain Lakes","7/18/17",199,2017,"Chain Lakes_Net 3",430189,5222562,"EPFU","M","NR",22,"49","A","1",405.7866,"430189_5222562_405.7866",0,32,1,0,0,0,434,5,36,0,0,0,0,63,0,571,"MLGANML_4_0364","MLG16_4_0364","deciduous_forest","Male Non-Reproductive",7,29903,246,0.00822659933785908,0.167694972364669,48,5.58496250072116,-0.117719953982158,0.505438940038557,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_4_0365","M-0365","M-0365","CNF - Remer","Chain Lakes","7/18/17",199,2017,"Chain Lakes_Net 3",430189,5222562,"EPFU","M","NR",19.8,"46.2","J","0",405.7866,"430189_5222562_405.7866",0,32,1,0,0,0,434,5,36,0,0,0,0,63,0,571,"MLGANML_4_0365","MLG16_4_0365","deciduous_forest","Male Non-Reproductive",7,28225,112,0.00396811337466785,0.0808879386701689,27,4.75488750216347,-1.16956288908922,0.483430862215106,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_4_0368","F-0368","F-0368","CNF - Remer","Chain Lakes","7/19/17",200,2017,"Chain Lakes_Net 3",430189,5222562,"EPFU","F","P",25,"46.9","A","2",405.7866,"430189_5222562_405.7866",0,32,1,0,0,0,434,5,36,0,0,0,0,63,0,571,"not included","MLG16_4_0368","deciduous_forest","Female Reproductive",7,10059,171,0.0169997017596183,0.346530127420632,42,5.39231742277876,0.929421395771863,0.351479778898577,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_4_0369","F-0369","F-0369","CNF - Remer","Chain Lakes","7/19/17",200,2017,"Chain Lakes_Net 3",430189,5222562,"EPFU","F","P",22.5,"48.1","A","1",405.7866,"430189_5222562_405.7866",0,32,1,0,0,0,434,5,36,0,0,0,0,63,0,571,"MLGANML_4_0369","MLG16_4_0369","deciduous_forest","Female Reproductive",7,23948,203,0.00847669951561717,0.172793135126107,48,5.58496250072116,-0.0745134883167244,0.455286710091699,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_4_0371","M-0371","M-0371","CNF - Remer","Chain Lakes","7/19/17",200,2017,"Chain Lakes_Net 1",430095,5222557,"MYSE","M","NR",7.5,"34.9","A","0",275.352,"430095_5222557_275.352",0,21,1,0,0,0,221,0,10,0,0,0,0,11,0,264,"MLGANML_4_0371","MLG16_4_0371","deciduous_forest","Male Non-Reproductive",7,33844,276,0.00815506441318993,0.166236769926111,68,6.08746284125034,-0.130319863079062,0.568634388058075,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_4_0373","F-0373","F-0373","CNF - Remer","Chain Lakes","7/19/17",200,2017,"Chain Lakes_Net 1",430095,5222557,"EPFU","F","PL",23.5,"48.2","A","1",405.7866,"430095_5222557_405.7866",1,31,1,0,0,0,460,0,25,0,0,0,0,55,0,573,"MLGANML_4_0373","MLG16_4_0373","deciduous_forest","Female Reproductive",7,21523,241,0.0111973237931515,0.22825165380419,59,5.88264304936184,0.327065923006954,0.53849754058732,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_4_0379","F-0379b","F-0379","CNF - Remer","Pine Point","7/20/17",201,2017,"Pine Point_Net 1",380827,5221374,"EPFU","F","NR",21.5,"46.8","A","1",405.7866,"380827_5221374_405.7866",37,0,0,0,0,0,193,29,296,0,0,0,0,22,0,577,"MLGANML_3_0379","MLG16_4_0379","mixed_forest","Female Non-Reproductive",7,23464,142,0.00605182407091715,0.123363303431816,33,5.04439411935845,-0.560646086851372,0.357740419451441,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_4_0380","F-0380","F-0380","CNF - Remer","Pine Point","7/20/17",201,2017,"Pine Point_Net 1",380827,5221374,"MYLU","F","NR",8.2,"38.6","J","0",418.0344,"380827_5221374_418.0344",45,0,0,0,0,0,201,29,306,0,0,0,0,23,0,604,"MLGANML_4_0380","MLG16_4_0380","mixed_forest","Female Non-Reproductive",7,36253,273,0.00753041127630817,0.153503538827227,55,5.78135971352466,-0.245287474867697,0.595145506258852,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_4_0383","M-0383","M-0383","CNF - Remer","Pine Point","7/20/17",201,2017,"Pine Point_Net 3",380798,5221453,"EPFU","M","TD",21,"47.6","A","1",405.7866,"380798_5221453_405.7866",43,0,0,0,0,0,195,29,271,0,0,0,0,36,0,574,"MLGANML_4_0383","MLG16_4_0383","mixed_forest","Male Reproductive",7,25642,131,0.00510880586537712,0.10414036507992,29,4.85798099512757,-0.805030020893527,0.633800566488637,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
